date,from,to,code,gsp,region_name,unit_rate_excl_vat,unit_rate_incl_vat
2019-02-05,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.36,16.128
2019-02-05,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.36,16.128
2019-02-05,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.26,14.973
2019-02-05,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.18,14.889
2019-02-05,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.24,12.852
2019-02-05,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.65,13.2825
2019-02-05,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12,12.6
2019-02-05,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.22,12.831
2019-02-05,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12,12.6
2019-02-05,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.84,13.482
2019-02-05,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12,12.6
2019-02-05,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.65,13.2825
2019-02-05,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12,12.6
2019-02-05,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.26,12.873
2019-02-05,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.4,15.12
2019-02-05,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,24,25.2
2019-02-05,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,27.36,28.728
2019-02-05,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,26.4,27.72
2019-02-05,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,26.4,27.72
2019-02-05,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,26.4,27.72
2019-02-05,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,25.85,27.1425
2019-02-05,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.96,13.608
2019-02-05,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.4,15.12
2019-02-05,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.48,13.104
2019-02-05,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.24,12.852
2019-02-05,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.24,12.852
2019-02-05,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-02-05,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.66,11.193
2019-02-05,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.32,10.836
2019-02-05,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-05,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-02-06,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-02-06,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-06,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-06,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-02-06,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-02-06,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-02-06,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-02-06,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-02-06,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-02-06,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-02-06,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-02-06,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.16,11.718
2019-02-06,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.6,13.23
2019-02-06,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.24,12.852
2019-02-06,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.48,13.104
2019-02-06,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.92,14.616
2019-02-06,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.92,14.616
2019-02-06,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.2,13.86
2019-02-06,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.85,14.5425
2019-02-06,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.53,13.1565
2019-02-06,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.13,13.7865
2019-02-06,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.76,12.348
2019-02-06,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.9,12.495
2019-02-06,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.09,11.6445
2019-02-06,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.09,11.6445
2019-02-06,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.09,11.6445
2019-02-06,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.59,12.1695
2019-02-06,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.09,11.6445
2019-02-06,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.64,12.222
2019-02-06,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.57,12.1485
2019-02-06,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.45,12.0225
2019-02-06,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.96,13.608
2019-02-06,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,24,25.2
2019-02-06,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,27.84,29.232
2019-02-06,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,28.08,29.484
2019-02-06,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,29.76,31.248
2019-02-06,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,29.28,30.744
2019-02-06,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,28.08,29.484
2019-02-06,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,17.26,18.123
2019-02-06,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,16.44,17.262
2019-02-06,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,16.08,16.884
2019-02-06,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.08,13.734
2019-02-06,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.44,14.112
2019-02-06,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.74,12.327
2019-02-06,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.97,11.5185
2019-02-06,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.75,11.2875
2019-02-06,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.75,11.2875
2019-02-06,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.75,11.2875
2019-02-07,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.86,10.353
2019-02-07,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-07,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-07,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.73,11.2665
2019-02-07,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.73,11.2665
2019-02-07,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.73,11.2665
2019-02-07,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-07,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-07,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-07,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.32,10.836
2019-02-07,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-07,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.61,11.1405
2019-02-07,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.67,13.3035
2019-02-07,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.64,12.222
2019-02-07,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.32,13.986
2019-02-07,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.84,16.632
2019-02-07,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.84,16.632
2019-02-07,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.6,16.38
2019-02-07,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.88,15.624
2019-02-07,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.68,14.364
2019-02-07,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.96,13.608
2019-02-07,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.72,13.356
2019-02-07,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-02-07,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.21,11.7705
2019-02-07,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-07,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-07,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-02-07,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-07,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.21,11.7705
2019-02-07,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-02-07,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.18,11.739
2019-02-07,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.18,11.739
2019-02-07,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,23.38,24.549
2019-02-07,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,26.4,27.72
2019-02-07,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,27.36,28.728
2019-02-07,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,28.32,29.736
2019-02-07,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,28.32,29.736
2019-02-07,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,27.89,29.2845
2019-02-07,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,16.2,17.01
2019-02-07,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.36,16.128
2019-02-07,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.48,16.254
2019-02-07,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.4,15.12
2019-02-07,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.29,12.9045
2019-02-07,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-07,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-02-07,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.58,11.109
2019-02-07,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.6,13.23
2019-02-07,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.72,13.356
2019-02-08,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.92,14.616
2019-02-08,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.45,15.1725
2019-02-08,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.02,14.721
2019-02-08,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.24,12.852
2019-02-08,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-08,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-02-08,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-02-08,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,6.62,6.951
2019-02-08,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.04,8.442
2019-02-08,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.92,8.316
2019-02-08,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-02-08,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12,12.6
2019-02-08,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.44,14.112
2019-02-08,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.48,13.104
2019-02-08,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.1,12.705
2019-02-08,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.2,13.86
2019-02-08,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.2,13.86
2019-02-08,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.2,13.86
2019-02-08,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.2,13.86
2019-02-08,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.2,13.86
2019-02-08,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.64,15.372
2019-02-08,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.16,14.868
2019-02-08,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.11,14.8155
2019-02-08,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.97,14.6685
2019-02-08,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.22,13.881
2019-02-08,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12,12.6
2019-02-08,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.9,12.495
2019-02-08,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.28,11.844
2019-02-08,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.57,12.1485
2019-02-08,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.94,11.487
2019-02-08,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.85,11.3925
2019-02-08,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.86,12.453
2019-02-08,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,23.3,24.465
2019-02-08,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,25.92,27.216
2019-02-08,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,26.26,27.573
2019-02-08,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,26.88,28.224
2019-02-08,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,26.64,27.972
2019-02-08,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,25.44,26.712
2019-02-08,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.4,15.12
2019-02-08,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.72,13.356
2019-02-08,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.2,13.86
2019-02-08,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.48,13.104
2019-02-08,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.53,13.1565
2019-02-08,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.76,12.348
2019-02-08,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-08,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-08,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-08,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.32,10.836
2019-02-09,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.96,10.458
2019-02-09,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.42,11.991
2019-02-09,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.51,11.0355
2019-02-09,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.35,8.7675
2019-02-09,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.24,9.702
2019-02-09,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.93,9.3765
2019-02-09,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.4,8.82
2019-02-09,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.68,8.064
2019-02-09,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.2,7.56
2019-02-09,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.08,7.434
2019-02-09,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.92,8.316
2019-02-09,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.28,8.694
2019-02-09,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.65,10.1325
2019-02-09,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.74,9.177
2019-02-09,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-02-09,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.84,10.332
2019-02-09,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-09,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.83,12.4215
2019-02-09,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.48,13.104
2019-02-09,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.48,13.104
2019-02-09,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12,12.6
2019-02-09,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.33,11.8965
2019-02-09,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.74,12.327
2019-02-09,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.4,11.97
2019-02-09,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-02-09,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-02-09,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.5,12.075
2019-02-09,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.06,11.613
2019-02-09,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-02-09,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-09,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.37,10.8885
2019-02-09,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.06,10.563
2019-02-09,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,22.8,23.94
2019-02-09,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,24.65,25.8825
2019-02-09,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,28.75,30.1875
2019-02-09,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,30.7,32.235
2019-02-09,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,30.7,32.235
2019-02-09,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,29.23,30.6915
2019-02-09,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,16.51,17.3355
2019-02-09,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15,15.75
2019-02-09,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.59,15.3195
2019-02-09,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.72,13.356
2019-02-09,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.2,13.86
2019-02-09,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12,12.6
2019-02-09,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.24,12.852
2019-02-09,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.24,12.852
2019-02-09,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-09,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.26,12.873
2019-02-10,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.96,13.608
2019-02-10,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.8,14.49
2019-02-10,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.88,15.624
2019-02-10,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.88,15.624
2019-02-10,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.88,15.624
2019-02-10,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.78,15.519
2019-02-10,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.16,14.868
2019-02-10,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.96,13.608
2019-02-10,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.74,13.377
2019-02-10,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.48,13.104
2019-02-10,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.96,13.608
2019-02-10,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.48,13.104
2019-02-10,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.96,13.608
2019-02-10,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.92,11.466
2019-02-10,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-02-10,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-02-10,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.58,11.109
2019-02-10,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.28,11.844
2019-02-10,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.4,15.12
2019-02-10,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.22,15.981
2019-02-10,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,16.32,17.136
2019-02-10,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.84,16.632
2019-02-10,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.71,15.4455
2019-02-10,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.42,15.141
2019-02-10,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.92,14.616
2019-02-10,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.63,14.3115
2019-02-10,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.75,11.2875
2019-02-10,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.51,11.0355
2019-02-10,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-02-10,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.51,11.0355
2019-02-10,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.42,10.941
2019-02-10,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.75,11.2875
2019-02-10,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,22.9,24.045
2019-02-10,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,26.4,27.72
2019-02-10,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,28.8,30.24
